questions,lang
¿Qué empresas tienen mas de 1 millón de empleados?,es
Quali aziende hanno più di 1 milione di dipendenti?,it
Quelles companies ont plus d'un million d'employés?,fr
Welke bedrijven hebben meer dan 1 miljoen werknemers?,nl
Ce companii au mai mult de 1 milion de angajați?,ro
Give all swimmers that were born in Moscow.,en
"Zeig mir alle Schwimmer, die in Moskau geboren wurden.",de
Dame todos los nadadores nacidos en Moscú,es
Dammi tutti i nuotatori che sono nati a Mosca.,it
Donne-moi tous les nageurs nés à Moscou.,fr
Toen alle zwemmers die werden geboren in Moskou.,nl
Numește toți înotătorii născuți în Moscova.,ro
Who was called Rodzilla?,en
Wer wurde Rodzilla genannt?,de
¿Quien se llamaba Rodzilla?,es
Chi era chiamato Rodzilla?,it
Qui était appelé Rodzilla?,fr
Wie werd Rodzilla genoemd?,nl
Cine a fost numit Rodzilla?,ro
Show me the book that Muhammad Ali wrote.,en
"Zeig mir das Buch, das Muhammad Ali geschrieben hat.",de
Muéstrame el libro escrito por Muhammad Ali.,es
Mostrami il libro scritto da Muhammad Ali.,it
Donne-moi le livre écrit par Muhammad Ali.,fr
Toen het boek dat Muhammad Ali heeft geschreven.,nl
Arată-mi cartea pe care a scris-o Muhammad Ali.,ro
How many museums does Paris have?,en
Wieviele Museen hat Paris?,de
¿Cuantos museos hay en Paris?,es
Quanti musei ha Parigi?,it
Combien de musées y a-t-il à Paris?,fr
Hoeveel museas heeft Parijs?,nl
Câte muzee are Parisul?,ro
Which city has the most inhabitants?,en
Welche Stadt hat die meisten Einwohner?,de
¿Que ciudad tiene la mayor población?,es
Quale città ha il maggior numero di abitanti?,it
Quel ville a le plus grand nombre d'habitants?,fr
Welke stad heeft de meeste inwoners?,nl
Care oraș are cei mai mulți locuitori?,ro
Which city has the least inhabitants?,en
Welche Stadt hat die wenigsten Einwohner?,de
¿Que ciudad tiene la menor población?,es
Quale città ha il minor numero di abitanti?,it
Quelle ville a le plus petit nombre d'habitants?,fr
Welke stad heeft de minste inwoners?,nl
Care oraș are cei mai puțini locuitori?,ro
Give me all the TV shows with Neil Patrick Harris.,en
Gib mir alle Fernsehserien mit Neil Patrick Harris.,de
Dame todos los programas de televisión con Neil Patrick Harris.,es
Dammi tutti i programmi televisivi con Neil Patrick Harris.,it
Donne-moi toutes les émissions de télé avec Neil Patrick Harris.,fr
Toen alle TV programma's met Neil Patrick Harris.,nl
Dă-mi toate emisiunile TV cu Neil Patrick Harris,ro
Who wrote The Hunger Games?,en
Wer hat Die Tribute von Panem geschrieben?,de
¿Quien escribió Los juegos del hambre?,es
Chi ha scritto Hunger Games?,it
Qui est l'auteur de The Hunger Games,fr
Wie heeft De Hongerspelen geschreven?,nl
Cine a scris Jocurile Foamei?,ro
Show a list of soccer clubs that play in the Bundesliga.,en
"Zeig mir eine Liste der Fußballvereine, die in der Bundesliga spielen.",de
Dame una lista de los clubs de futbol que juegan en Bundesliga.,es
Dammi una lista di club calcistici che giocano nella Bundesliga.,it
Donne-moi la liste des clubs de football qui jouent dans la Bundesliga.,fr
Toen een lijst van voetbalclubs die in de Bundesliga spelen.,nl
Arată o listă a cluburilor de fotbal care joacă în Bundesliga.,ro
What country is Mount Everest in?,en
In welchem Land ist der Mount Everest?,de
¿En que país esta el monte Everest?,es
In quale stato si trova il Monte Everest?,it
Dans quel pays se trouve le mont Everest?,fr
In welke land is de Mount Everest?,nl
În ce țară se află muntele Everest?,ro
Who is the founder of Penguin Books?,en
Wer hat Penguin Books gegründet?,de
¿Quien es el fundador de Penguin Books?,es
Chi è il fondatore di Penguin Books?,it
Qui est le fondateur de Penguin  Books?,fr
Wie is de oprichter van Penguin Books?,nl
Cine este fondatorul Penguin Books?,ro
Which programming languages influenced Javascript?,en
Welche Programmiersprachen haben Javascript beeinflusst?,de
¿Que lenguajes de programación influenciaron el Javascript?,es
Quali linguaggi di programmazione hanno influenzato Javascript?,it
Quels langages de programmation ont influencé Javascript?,fr
Welke pogrammeertalen hadden invloed op Javascript?,nl
Ce limbaje de programare au influențat Javascript?,ro
Did Che Guevara have children?,en
Hatte Che Guevara Kinder?,de
¿Tuvo hijos el Che Guevara?,es
Che Guevara aveva dei figli?,it
Est-ce que Che Guevara a eu des enfants?,fr
Had Che Guevara kinderen?,nl
Che Guevara a avut copii?,ro
List all the musicals with music by Elton John.,en
Liste alle Musicals mit Musik von Elton John auf.,de
Dame todos los musicales con música de Elton John.,es
Elenca tutti i musicals con musiche di Elton John.,it
Donne-moi tous les musicals avec de la musique de de Elton John.,fr
Toen een lijst van alle musicals met muziek van Elton John.,nl
Listează toate muzicalurile cu muzică de Elton John.,ro
Show me all the breweries in Australia.,en
Zeig mir alle Brauereien in Australien.,de
Muéstrame todas las cervecerías en Australia.,es
Mostrami tutti i birrifici in Australia.,it
Montre-moi toutes les brasseries d'Australie.,fr
Toen alle brouwerijen in Australië.,nl
Arată-mi toate berăriile din Australia.,ro
When was the Titanic completed?,en
Wann wurde die Titanic fertiggestellt?,de
¿Cuando se completo el Titanic?,es
Quando è stato completato il Titanic?,it
Quand a été terminé le Titanic?,fr
Wanneer was de Titanic afgewerkt?,nl
Când a fost terminat Titanicul?,ro
How much did Pulp Fiction cost?,en
Wieviel hat Pulp Fiction gekostet?,de
¿Cuanto costo Pulp Fiction?,es
Quanto è costato Pulp Fiction?,it
Combien a coûté Pulp Fiction?,fr
Howeveel koste Pulp Fiction?,nl
Cât a costat Pulp Fiction?,ro
How many airlines are there?,en
Wieviele Fluggesellschaften gibt es?,de
¿Cuantas líneas aéreas existen?,es
Quante compagnie aeree esistono?,it
Combien de companies aériennes existe-t-il?,fr
Hoeveel luchtvaartmaatschappijen zijn er?,nl
Câte companii aeriene există?,ro
Who played Agent Smith in Matrix?,en
Wer hat Agent Smith in Matrix gespielt?,de
¿Quien actuó como el agente Smith en Matrix?,es
Chi interpretava l'agente Smith in Matrix?,it
Qui a joué Agent Smith dans Matrix?,fr
Wie speelde Agent Smith in Matrix?,nl
Cine l-a jucat pe Agent Smith în Matrix?,ro
How much carbs does peanut butter have?,en
Wieviele Kohlenhydrate hat Erdnussbutter?,de
¿Cuantos hidrates de carbono tienen la manteca de cacahuete?,es
Quanti carboidrati ha il burro di noccioline?,it
Quelle quantité de glucides est contenue dans les arachides?,fr
Hoeveel koolhydraten heeft pindakaas?,nl
Câți carbohidrați conține untul de arahide?,ro
Which book has the most pages?,en
Welches Buch hat die meisten Seiten?,de
¿Que libro tiene el mayor numero de paginas?,es
Quale libro ha il maggior numero di pagine?,it
Quel livre a le plus de pages?,fr
Welk boek heeft de meeste pagina's?,nl
Ce carte are cele mai multe pagini?,ro
Which bridges cross the Seine?,en
Welche Brücken überqueren die Seine?,de
¿Cuantos puentes cruzan el Siena?,es
Quanti ponti attraversano la Senna?,it
Quels ponts traversent la Seine?,fr
Welke bruggen overspannen de Seine?,nl
Ce poduri traversează Sena?,ro
Who is the mayor of the capital of French Polynesia?,en
Wer ist der Bürgermeister der Hauptstadt von Französisch-Polynesien?,de
¿Quien es el alcalde de la capital de la Polinesia Francesa?,es
Chi è il sindaco della capitale della Polinesia Francese?,it
Qui est le maire de la capitale de la Polynésie Francaise?,fr
Wie is de burgermeester van de hoofdstad van Frans-Polynesië?,nl
Cine este primarul capitaliei Polineziei Franceze?,ro
When did Dracula's creator die?,en
Wann ist Draculas Schöpfer gestorben?,de
¿Cuando murió el creador de Drácula?,es
Quando è morto il creatore di Dracula?,it
Quand est mort le créateur de Dracula?,fr
Wanneer stierf de bedenker van Dracula?,nl
Când a murit creatorul Dracula?,ro
What is the location of the Houses of Parliament?,en
Wo ist der Westminster-Palast?,de
¿Donde están situadas las Casas del Parlamento?,es
Dove si trova il Palazzo di Westminster?,it
Où se trouve le palais de Westminster?,fr
Waar is de Palace of Westminster?,nl
Care este locația Palatului Westminster?,ro
Show me all English Gothic buildings in Kent.,en
"Zeige mir alle Gebäude in Kent, die im Stil der englischen Gothik erbaut wurden.",de
Muéstrame todos los edificios góticos en Kent.,es
Mostrami tutti gli edifici in stile gotico inglese nel Kent.,it
Montre-moi tous les bâtiments dans le style gothique anglais à Kent.,fr
"Toen alle gebouwen in Kent, gebouwd in de stijl van het Engels gotiek.",nl
Arată-mi toate clădirile engleze gotice din Kent.,ro
Who was the pope that founded the Vatican Television?,en
Welcher Papst hat das Vatikanische Fernsehen gegründet?,de
¿Quien fue el papa que fundo la televisión Vaticana?,es
Quale papa ha fondato la televisione vaticana?,it
Quel pape est le fondateur de la télé du Vatican?,fr
Welk paus richtte de Vaticaanse televisie op?,nl
Cine a fost papa care a creat televiziunea din Vatican?,ro
What airlines are part of the SkyTeam alliance?,en
Welche Fluggesellschaften sind Teil der SkyTeam-Allianz?,de
¿Qué aerolíneas forman parte del la alianza SkyTeam?,es
Quali compagnie aeree fanno parte dell'alleanza SkyTeam?,it
Quels companies aériennes sont membre de l'alliance SkyTeam?,fr
Welke luchtvaartmaatschappijen zijn lid van de SkyTeam alliantie?,nl
Ce companii aeriene fac parte din alianța SkyTeam?,ro
"What is the total population of Melbourne, Florida?",en
"Was ist die Gesamteinwohnerzahl von Melbourne, Florida?",de
"¿Cuál es la población total de Melbourne, Florida?",es
"Qual è la popolazione totale di Melbourne, Florida?",it
"Quelle est la population totale de Melbourne, Floride?",fr
"Wat is de bevolking van Melbourne, Florida?",nl
"Care este populația totală a Melbourne, Florida?",ro
Which airports does Air China serve?,en
Welche Flughäfen fliegt Air China an?,de
¿Qué aeropuertos sirve Air China?,es
Quali aeroporti sono serviti da Air China?,it
Quels sont les aéroports servis par Air Chine?,fr
Naar welke luchthavens vliegt Air China?,nl
Ce aeroporturi deservește Air China?,ro
In which year was Rachel Stevens born?,en
In welchem Jahr wurde Rachel Stevens geboren?,de
¿En que año nació Rachel Stevens?,es
In quale anno è nata Rachel Stevens?,it
Quand est née Rachel Stevens?,fr
In welk jaar word Rachel Stevens geboren?,nl
În ce an s-a născut Rachel Stevens?,ro
Where was JFK assassinated?,en
Wo wurde JFK ermordet?,de
¿Dónde fue JFK asesinado?,es
Dove è stato assassinato JFK?,it
A été tué John Kennedy?,fr
Waar word JFK vermoord?,nl
Unde a fost asasinat JFK?,ro
How many politicians graduated from Columbia University?,en
Wieviele Politiker haben einen Abschluss von der Columbia University?,de
¿Cuántos políticos se han graduado en la universidad de Columbia?,es
Quanti politici si sono laureati alla Columbia University?,it
Combien d'hommes politiques ont étudié à la Columbia University?,fr
Hoeveel politici zijn aan de Columbia University afgestudeerd?,nl
Câți politicieni au absolvit la Universitatea Columbia?,ro
Which scientist is known for the Manhattan Project and the Nobel Peace Prize?,en
Welcher Wissenschaftler ist bekannt für das Manhattan-Projekt und den Friedensnobelpreis?,de
¿Qué científicos son conocidos por el proyecto Manhattan y el premio Nobel de la Paz?,es
Quale scienziato è conosciuto per il progetto Manhattan e per il premio Nobel per la pace?,it
Quel chercheur est connu pour le projet Manhattan et le prix Nobel de la paix?,fr
Welke wetenschaper staat bekend om het Manhattan Project en de Nobelprijs voor de Vrede?,nl
Care om de știință este cunoscut pentru proiectul Manhattan și pentru premiul Nobel pentru pace?,ro
What is the highest volcano in Africa?,en
Was ist der höchste Vulkan in Afrika?,de
¿Cuál es el volcán mas alto en África?,es
Qual è il vulcano più alto in Africa?,it
Quel est le volcan le plus haut d'Afrique?,fr
Wat is de hoogste vulkaan in Afrika?,nl
Care este cel mai înalt vulcan din Africa?,ro
Which beer originated in Ireland?,en
Welches Bier kommt aus Irland?,de
¿Qué cerveza se ha originado en Irlanda?,es
Quale birra è originaria dell'Irlanda?,it
Quelles bières viennent de l'Irlande?,fr
Welke bieren komen uit Ierland?,nl
Ce bere este originară din Irlanda?,ro
What are the specialities of the UNC Health Care?,en
Worauf ist die UNC Health Care spezialisiert?,de
¿Cuáles son las especialidades del UNC Health Care?,es
Quali sono le specialità della UNC Health Care?,it
Quelles sont les spécialités de l'UNC Health Care?,fr
Wat zijn de specialiteiten van de UNC Health Care?,nl
Care sunt specializările UNC Health Care?,ro
Who is the owner of Facebook?,en
Wem gehört Facebook?,de
¿Quién es el dueño de Facebook?,es
Chi è il proprietario di Facebook?,it
À qui appartient Facebook?,fr
Wie is de eigenaar van Facebook?,nl
Cine este proprietarul Facebook?,ro
From which region is the Melon de Bourgogne?,en
Aus welcher Region ist der Melon de Bourgogne?,de
¿De que región es el vino Melon de Bourgogne?,es
Da quale regione proviene il Melon de Bourgogne?,it
De quelle région vient le Melon de Bourgogne?,fr
Vanuit welke regio is de Melon de Bourgogne?,nl
Din ce regiune provine Melon-ul de Bourgogne?,ro
Who was influenced by Socrates?,en
Wer wurde von Sokrates beeinflusst?,de
¿Quién fue influenciado por Socrates?,es
Chi fu influenzato da Socrate?,it
Qui a été influencé par Socrates?,fr
Wie werd beïnvloed door Socrates?,nl
Cine a fost influențat de către Socrate?,ro
Who was president of Pakistan in 1978?,en
Wer war 1978 Präsident von Pakistan?,de
¿Quién fue el presidente de Pakistán en 1978?,es
Chi fu presidente del Pakistan nel 1978?,it
Qui était le président du Pakistan en 1978?,fr
Wie was president van Pakistan in 1978?,nl
Cine a fost preşedintele Pakistanului în 1978?,ro
Give me English actors starring in Lovesick.,en
"Gib mir britische Schauspieler, die in Lovesick mitspielen.",de
Dame actores Ingleses protagonizando Lovesick.,es
Dammi gli attori inglesi che hanno recitato in Lovesick.,it
Donne-moi tous les acteurs anglais de Lovesick.,fr
Toen Brits acteurs met een rol in Lovesick.,nl
Dă-mi actori englezi protagoniști în Lovesick.,ro
Give me all types of eating disorders.,en
Zeig mir alle Arten von Essstörungen.,de
¿Que tipos hay de trastornos de la alimentación?,es
Dammi tutti i tipi di disturbi alimentari.,it
Donne-moi tous les types de troubles du comportement alimentaire.,fr
Toen alle soorten eetstoornissen.,nl
Dă-mi toate tipurile de tulburări alimentare.,ro
Who was married to president Chirac?,en
Wer war mit Präsident Chirac verheiratet?,de
¿Quién estuvo casado con el presidente Chirac?,es
Chi è stato sposato con il presidente Chirac?,it
Qui était marrié avec le président Chirac?,fr
Wie was met president Chirac getrouwd?,nl
Cine a fost căsătorit cu președintele Chirac?,ro
What is the largest metropolitan area in Washington state?,en
Was ist das größte Ballungsgebiet im Staat Washington?,de
¿Cuál es el área metropolitana mas larga en el estado de Washington?,es
Qual è la più grande area metropolitana nello stato di Washington?,it
Quelle est l'aire urbaine la pöus grande dans l'état de Washington?,fr
Wat is het grootste stedelijke gebied in de staat Washington?,nl
Care este cea mai mare zonă metropolitană din statul Washington?,ro
Where in France is sparkling wine produced?,en
Wo in Frankreich wird Schaumwein hergestellt?,de
¿Dónde en Francia se produce el vino espumoso?,es
Dove si produce vino frizzante in Francia?,it
Où produit-on du vin mousseux en France?,fr
Waar in Frankrijk word mousserende wijn geproduceerd?,nl
Unde în Franța este produs vinul spumant?,ro
Where did Hillel Slovak die?,en
Wo ist Hillel Slovak gestorben?,de
¿Dónde murió Hillel Slovak?,es
Dove è morto Hillel Slovak?,it
Donne moi le lieu de décès de Hillel Slovak.,fr
Waar is Hillel Slovak gestorven?,nl
Unde a murit Hillel Slovak?,ro
What is the timezone in San Pedro de Atacama?,en
In welcher Zeitzone liegt San Pedro de Atacama?,de
¿Cuál es la zona horaria en San Pedro de Atacama?,es
Qual è il fuso orario di San Pedro de Atacama?,it
Quel est le fuseau horaire de San Pedro de Atacama?,fr
Wat is de tijdzone in San Pedro de Atacama?,nl
Care este fusul orar din San Pedro de Atacama?,ro
In which city does the Chile Route 68 end?,en
In welcher Stadt hört die Ruta 68 auf?,de
¿En que ciudad termina la ruta Chilena 68?,es
In quale città termina la Route 68 in Cile?,it
Dans quelle ville se termine la route 68 chilienne?,fr
In welke stad eindigt de Route 68 in Chili?,nl
În ce oraș se termină Route 68 din Chile?,ro
Who was vice president under the president who authorized atomic weapons against Japan during World War II?,en
In which town was the assassin of Martin Luther King born?,en
Which anti-apartheid activist was born in Mvezo?,en
How many Golden Globe awards did the daughter of Henry Fonda win?,en
Which recipients of the Victoria Cross died in the Battle of Arnhem?,en
Where did the first man in space die?,en
How old was Steve Jobs' sister when she first met him?,en
Which members of the Wu-Tang Clan took their stage name from a movie?,en
Which writers had influenced the philosopher that refused a Nobel Prize?,en
Under which king did the British prime minister that signed the Munich agreement serve?,en
Who composed the music for the film that depicts the early life of Jane Austin?,en
Who succeeded the pope that reigned only 33 days?,en
On which island did the national poet of Greece die?,en
Which horses did The Long Fellow ride?,en
"Of the people that died of radiation in Los Alamos, whose death was an accident?",en
Which building owned by the Bank of America was featured in the TV series MegaStructures?,en
"Which buildings in art deco style did Shreve, Lamb and Harmon design?",en
Which birds are protected under the National Parks and Wildlife Act?,en
Which country did the first known photographer of snowflakes come from?,en
List all the battles commanded by the lover of Cleopatra.,en
Are the Rosetta Stone and the Gayer-Andersen cat exhibited in the same museum?,en
Which actress starring in the TV series Friends owns the production company Coquette Productions?,en
Gaborone is the capital of which country member of the African Union?,en
When was the composer of the opera Madame Butterfly born?,en
Which street basketball player was diagnosed with Sarcoidosis?,en
For which movie did the daughter of Francis Ford Coppola receive an Oscar?,en
Which city does the first person to climb all 14 eight-thousanders come from?,en
At which college did the only American actor that received the César Award study?,en
Did Napoleon's first wife die in France?,en
How old is James Bond in the latest Bond book by William Boyd?,en
What eating disorder is characterized by an appetite for substances such as clay and sand?,en
What is the native city of Hollywood's highest-paid actress?,en
In which city does the former main presenter of the Xposé girls live?,en
Who plays Phileas Fogg in the adaptation of Around the World in 80 Days directed by Buzz Kulik?,en
Who is the front man of the band that wrote Coffee & TV?,en
Which Chinese-speaking country is a former Portguese colony?,en
What is the largest city in the county in which Faulkner spent most of his life?,en
"In which year did the Hungarian-American actor called ""The King of Horror"" make his first film?",en
Under which pseudonym did Charles Dickens publish some of his books?,en
A landmark of which city is the home of the Mona Lisa?,en
