questions,lang
सबसे कम निवासियों वाला शहर कौन सा है?,hi_IN
Care oraș are cei mai puțini locuitori?,ro
Is proinsulin a protein?,en
A proinsulina é uma proteína?,pt_BR
Ist Proinsulin ein Protein?,de
¿La proinsulina es una proteina?,es
a proinsulina è una proteina?,it
La pro-insuline est-elle une protéine?,fr
Is proinsuline een proteïne?,nl
क्या प्रोइन्सुलिन एक प्रोटीन है?,hi_IN
Who were the parents of Queen Victoria?,en
Quem foram os pais da Rainha Victoria?,pt_BR
Wer waren die Eltern von Königin Viktoria?,de
¿Quiénes fueron los padres de la reina Victoria?,es
Chi sono i genitori della regina Vittoria?,it
Qui étaient les parents de la reine Victoria?,fr
Wie waren de ouders van Koningin Victoria?,nl
महारानी विक्टोरिया के माता-पिता कौन थे?,hi_IN
Cine au fost părinții reginei Victoria?,ro
Did Che Guevara have children?,en
Che Guevara teve filhos?,pt_BR
Hatte Che Guevara Kinder?,de
¿Tuvo hijos el Che Guevara?,es
Che Guevara aveva dei figli?,it
Est-ce que Che Guevara a eu des enfants?,fr
Had Che Guevara kinderen?,nl
क्या चे ग्वेरा के बच्चे हैं?,hi_IN
Che Guevara a avut copii?,ro
Is Lake Baikal bigger than the Great Bear Lake?,en
O lago Baikal é maior do que o lago Great Bear?,pt_BR
Ist der Baikalsee größer als der Große Bärensee?,de
¿Es el lago Baikal mayor que el lago Great Bear?,es
Il lago Baikal è più grande le lago Great Bear?,it
Est-ce que Lake Baikal est plus grand que le Great Bear Lake?,fr
Is het Baikalmeer groter dan het Groot Berenmeer?,nl
क्या जैक बेयर झील तुलना में बाइकाल झील बड़ी है?,hi_IN
Lacul Baikal este mai mare decât lacul Great Bear?,ro
Did Kaurismäki ever win the Grand Prix at Cannes?,en
Kaurismäki alguma vez venceu o Grand Prix de Cannes?,pt_BR
آیا کوریسماکی تا بحال جایزه بزرگ  جشنواره کن را برده است؟,fa
Hat Kaurismäki jemals den Großen Preis der Jury in Cannes gewonnen?,de
¿Gano Kaurismäki alguna vez el Gran Prix de Cannes?,es
Kaurismäki ha mai vinto il Grand Prix a Cannes?,it
A Kaurismäki gagné le Grand Prix de Cannes?,fr
Heeft Kaurismäki ooit de Grand Prix op het filmfestival van Cannes gewonnen?,nl
क्या कौरिस्म्की कभी कैनन्स में ग्रांड प्रिक्स जीते हैं?,hi_IN
Kaurismäki a câștigat vreodată premiul Grand Prix la Cannes?,ro
Give me all books by William Goldman with more than 300 pages.,en
Liste todos os livros de William Goldman com mais de 300 páginas.,pt_BR
Gib mir alle Bücher von William Goldman mit mehr als 300 Seiten.,de
Dame todos los libros de Wiliam Goldman con más de 300 páginas.,es
Dammi tutti i libri di Wiliam Goldman con più di 300 pagine.,it
Donnes-moi tous les livres de William Goldman avec plus de 300 pages.,fr
Geef alle boeken van William Goldman met meer dan 300 pagina's.,nl
मुझे ३०० से अधिक पृष्ठों के साथ विलियम गोल्डमैन की किताबें की सूचि बतायें।,hi_IN
Dă-mi toate carțile de William Glodman cu mai mult de 300 de pagini.,ro
Where is Fort Knox located?,en
Onde está localizado o Fort Knox?,pt_BR
فورت ناکس در کجا واقع شده است؟,fa
Wo liegt Fort Knox?,de
¿Donde se encuentra el Fort Knox?,es
Dove si trova Fort Knox?,it
Dans quel état américain se trouve Fort Knox?,fr
Waar ligt Fort Knox?,nl
फोर्ट नॉक्स कहां स्थित है?,hi_IN
În ce stat american este situat Fort Knox?,ro
In which U.S. state is Fort Knox located?,en
Em que estado dos EUA fica o Fort Knox?,pt_BR
In welchem US-Bundesstaat liegt Fort Knox?,de
¿En qué estado american se encuentra Fort Knox?,es
In quale stato americano si trova Fort Knox?,it
Dans quel état américain se trouve Fort Knox?,fr
In welke staat van de Verenigde Staten ligt Fort Knox?,nl
सैयुक्त राज्य के किस राज्य में फोर्ट नॉक्स स्थित है?,hi_IN
Where is Syngman Rhee buried?,en
Onde está enterrado Syngman Rhee?,pt_BR
ایسونگمن ری گجا دفن شده است؟,fa
Wo liegt Syngman Rhee begraben?,de
¿Dónde está enterrado Syngman Rhee?,es
Dove è sepolto Syngman Rhee?,it
Où est enterré Syngman Rhee?,fr
Waar ligt Syngman Rhee begraven?,nl
सिन्गमैन र्ही कहाँ दफनाया गया है?,hi_IN
Unde este înmormântat Syngman Rhee?,ro
What is the timezone in San Pedro de Atacama?,en
Qual é o fuso horário de São Pedro de Atacama?,pt_BR
منطقه زمانی در San Pedro de Atacama چیست؟,fa
In welcher Zeitzone liegt San Pedro de Atacama?,de
¿Cuál es la zona horaria en San Pedro de Atacama?,es
Qual è il fuso orario di San Pedro de Atacama?,it
Quel est le fuseau horaire de San Pedro de Atacama?,fr
Wat is de tijdzone in San Pedro de Atacama?,nl
सैन पेड्रो डे अटाकामा में समय क्षेत्र क्या है?,hi_IN
Care este fusul orar din San Pedro de Atacama?,ro
To which artistic movement did the painter of The Three Dancers belong?,en
A que movimento artístico o pintor do quadro As Três Dançarinas pertencia?,pt_BR
نقاش سه رقصنده به چه جنبش هنری تعلق دارد؟,fa
Welcher Stilrichtung gehörte der Maler der Drei Tänzer an?,de
¿A qué estilo artístico pertenece el pinto de Los Tres Bailarines?,es
A quale movimento artistico apparteneva il pittore de I tre ballerini?,it
A quel mouvement artistisque appartient le peintre de Les Trois Danceurs?,fr
Tot welke artistieke stijl behoort de schilder van de Drie Dansers?,nl
द थ्री डांसर्स के चित्रकार किस कलात्मक आंदोलन से हैं?,hi_IN
Cărui curent artistic îi aparține pictorul lucrării Trei dansatoare?,ro
Which scientist is known for the Manhattan Project and the Nobel Peace Prize?,en
Que cientista é conhecido pelo Projeto Manhattan e pelo Prêmio Nobel da Paz?,pt_BR
Welcher Wissenschaftler ist bekannt für das Manhattan-Projekt und den Friedensnobelpreis?,de
¿Qué científicos son conocidos por el proyecto Manhattan y el premio Nobel de la Paz?,es
Quale scienziato è conosciuto per il progetto Manhattan e per il premio Nobel per la pace?,it
Quel chercheur est connu pour le projet Manhattan et le prix Nobel de la paix?,fr
Welke wetenschaper staat bekend om het Manhattan Project en de Nobelprijs voor de Vrede?,nl
कौन सा वैज्ञानिक मैनहट्टन प्रोजेक्ट और नोबेल शांति पुरस्कार के लिए जाना जाता है?,hi_IN
Care om de știință este cunoscut pentru proiectul Manhattan și pentru premiul Nobel pentru pace?,ro
Show me all books in Asimov's Foundation series.,en
Mostre-me todos os livros de Asimov da série Fundação.,pt_BR
مجموعه کتاب های آسیموف چند کتاب دارد؟,fa
Zeig mir alle Bücher in Asimovs Foundation-Serie.,de
Muéstrame todos los libros en la serie Fundación de Asimov,es
Mostrami tutti i libri del Ciclo della Fondazione di Asimov,it
Montres-moi tous les livres du Cycle de Fondation d'Asimov.,fr
Toon alle boeken die bij de Foundation-serie horen.,nl
असिमोव की फाउंडेशन श्रृंखला की सारी पुस्तकों की सूचि दिखाएं।,hi_IN
Arată-mi toate cărțile din seria Fundația de Asimov,ro
Give me all cities in New Jersey with more than 100000 inhabitants.,en
Liste todas as cidades em New Jersey com mais de 100000 habitantes.,pt_BR
"Gib mir alle Städte in New Jersey, die mehr als 100000 Einwohner haben.",de
Dame todas las cuidades en New Jersey que tengan más de 100000 habitantes.,es
Dammi tutte le città del New Jersey con più di 100000 abitanti.,it
Donnes-moi toutes les villes du New Jersey avec plus de 100000 habitants.,fr
Geef alle steden in New Jersey met meer dan 100000 inwoners.,nl
मुझे न्यू जर्सी के १००००० से अधिक निवासियों के साथ सभी शहरों की सूचि बतायें।,hi_IN
Which museum in New York has the most visitors?,en
Que museu de Nova York tem mais visitantes?,pt_BR
کدام موزه در نیویورک بیشترین بازدید کننده را دارد؟,fa
Welches Museum in New York hat die meisten Besucher?,de
¿Qué museo en Nueva York tiene el mayor numero de visitantes?,es
Quale museo di New York ha il maggior numero di visitatori?,it
Quel musée de New York a le plus de visiteurs?,fr
Welk museum in New York heeft de meeste bezoekers?,nl
न्यूयॉर्क में कौन से संग्रहालय में सबसे अधिक आगंतुक हैं?,hi_IN
Care muzeu din New York are cei mai mulți vizitatori?,ro
How high is the Yokohama Marine Tower?,en
Qual a altura da torre Yokohama Marine?,pt_BR
Wie hoch ist der Yokohama Marine Tower?,de
¿Cómo de alta el la torre Yokohama Marine?,es
Quanto è alta la torre Yokohama Marine?,it
Quelle est la hauteur de la tour de Yokohama?,fr
Hoe hoog is de Yokohama Marine Tower?,nl
योकोहामा समुद्री टॉवर कितना ऊँचा है?,hi_IN
Cât de înalt este Turnul Marine Yokohama?,ro
Does the new Battlestar Galactica series have more episodes than the old one?,en
A nova série Battlestar Galactica tem mais episódios do que a anterior?,pt_BR
Hat die neue Battlestar-Galactica-Serie mehr Episoden als die alte?,de
¿Tiene la nueve serie de Battlestar-Galactica más episodios que la anterior?,es
La nuova serie di Battlestar Galactica ha più episodi di quella precedente?,it
A la nouvelle série de Battlestar Galactica plus d'épisodes que l'ancienne?,fr
Heeft de nieuwe Battlestar Galactica-serie meer afleveringen dan de oude?,nl
क्या नई बट्ट्लैस्टार गैलेक्टिका सीरीज़ के पुराने संस्करणों की तुलना में अधिक एपिसोड हैं?,hi_IN
Who is the youngest Darts player?,en
Quem é o jogador mais jovem de dardos?,pt_BR
Wer ist der jüngste Dartspieler?,de
¿Quién es el jugador mas jóven de dardos?,es
Chi è il giocatore di freccette più giovane?,it
Quel est le joueur de fléchettes le plus jeune?,fr
Wie is de jongste dartsspeler?,nl
सबसे छोटा डार्ट्स खिलाड़ी कौन है?,hi_IN
Cine este cel mai tânăr jucător de Darts?,ro
Who developed the video game World of Warcraft?,en
Quem desenvolveu o jogo World of Warcraft?,pt_BR
Wer hat das Videospiel World of Warcraft entwickelt?,de
¿Quién desarrolló el videojuego Warcraft?,es
Chi ha creato il videogioco World of Warcraft?,it
Qui a développé World of Warcraft?,fr
Wie heeft het videospel World of Warcraft ontwikkeld?,nl
वर्ल्ड ऑफ़ वारक्राफ़्ट गेम किसने विकसित किया हैं?,hi_IN
Who was the pope that founded the Vatican Television?,en
Qual papa fundou a Televisão do Vaticano?,pt_BR
Welcher Papst hat das Vatikanische Fernsehen gegründet?,de
¿Quien fue el papa que fundo la televisión Vaticana?,es
Quale papa ha fondato la televisione vaticana?,it
Quel pape est le fondateur de la télé du Vatican?,fr
Welk paus richtte de Vaticaanse televisie op?,nl
किस पोप ने वेटिकन टेलीविजन की स्थापना की थी?,hi_IN
Cine a fost papa care a creat televiziunea din Vatican?,ro
Who composed the music for Harold and Maude?,en
Quem compôs a música para Harold e Maude?,pt_BR
Wer hat die Musik für Harold und Maude komponiert?,de
¿Quién compuso la música para Harold y Maude?,es
Chi ha composto la musica per Harold e Maude?,it
Qui a composé la musique de Harold et Maude?,fr
Wie componeerde de muziek voor Harold and Maude,nl
हेरोल्ड एंड मॉड के लिए संगीत किसने बनाया था?,hi_IN
Give me all members of Prodigy.,en
Liste todos os membros da Prodigy,pt_BR
تمام اعضای پرادیجی را لیست کن.,fa
Gib mir alle Bandmitglieder von Prodigy.,de
Dame todos los miembros de la banda Prodigy.,es
Dammi tutti i membri dei Prodigy.,it
Donne-moi tous les membres de Prodigy.,fr
Noem alle leden van Prodigy.,nl
मुझे प्रोडिजी के सभी सदस्यों की सूचि बतायें।,hi_IN
Dă-mi toții membrii Prodigy.,ro
Who is starring in Spanish movies produced by Benicio del Toro?,en
Quem atua nos filmes espanhois produzidos por Benicio del Toro?,pt_BR
چه کسی در فیلم های اسپانیایی تولید شده توسط بنیسیو دل تورو بازی می کند؟,fa
Wer spielt alles in spanischen Filmen produziert von Benicio del Toro mit? ,de
¿Quien protagoniza peliculas españolas producidas por Benicio del Toro?,es
Chi recita nei film spagnoli prodotti da Benicio del Toro?,it
Quels acteurs jouent dans des films dirigés par Benicio del Toro?,fr
Wie speeld in Spaanse films geproduceerd door Benicio del Toro?,nl
बेनिसीओ डेल टोरो द्वारा निर्मित स्पेनिश फिल्मों में कौन अभिनय करता है?,hi_IN
Cine sunt protagoniști în filmele spaniole produse de Benicio del Toro?,ro
Which subsidiary of TUI Travel serves both Glasgow and Dublin?,en
Qual subsidiária da TUI Travel vôa para Glasgow e Dublin?,pt_BR
چه شرکت های تابعی از تی.یو.آی. تراول به هر دوی گلاسگو و دوبلین سرویس دارند؟,fa
Welche Tochtergesellschaft von TUI Travel fliegt sowohl Glasgow als auch Dublin an?,de
¿Qué subsidiario de TUI Travel vuela en Glasgow y en Dublin?,es
Quale società sussidiaria di TUI Travel serve sia Dortmund che Dublino?,it
Quelle subsidiaire de TUI Travel vole sur Glasgow et Dublin?,fr
Welke dochteronderneming van TUI Travel bedient zowel Glasgow en Dublin?,nl
टीयूआई ट्रैवल की कौन सी सहायक कंपनी ग्लासगो और डबलिन को सेवाएं देती है?,hi_IN
Care filială a TUI Travel deservește atât Glasgow cât și Dublin?,ro
In which country is Mecca located?,en
Em qual país está localizada Meca?,pt_BR
In welchem Land liegt Mekka?,de
¿En que país se sitúa la Meca?,es
In quale stato si trova La Mecca?,it
Dans quel pays se trouve Mecca?,fr
In welk land ligt Mekka?,nl
मक्का किस देश में स्थित है?,hi_IN
În ce țară se află Mecca?,ro
How many languages are spoken in Colombia?,en
Quantos idiomas são falados na Colômbia?,pt_BR
چه تعداد زبان در کلمبیا صحبت می شود؟,fa
Wieviele Sprachen werden in Kolumbien gesprochen?,de
¿Cuántos idiomas se hablan en Colombia?,es
Quante lingue sono parlate in Colombia?,it
Combien de langues sont parlées au Colombie?,fr
Hoeveel talen worden er in Colombia gesproken?,nl
कोलंबिया में कितनी भाषाएं बोली जाती हैं?,hi_IN
Câte limbi sunt vorbite în Columbia?,ro
What is the biggest stadium in Spain?,en
Qual o maior estádio da Espanha?,pt_BR
بزرگترین استادیوم در اسپانیا کدام است؟,fa
Was ist das größte Stadion in Spanien?,de
¿Cuál es el estadio más grande de España?,es
Qual è lo stadio più grande in Spagna?,it
Quel est le plus grand stade d'Espagne?,fr
Wat is het grootste stadion van Spanje?,nl
"स्पेन, सबसे बड़ा, स्टेडियम",hi_IN
Care este cel mai mare stadion din Spania?,ro
Which professional surfers were born on the Philippines?,en
Que surfistas profissionais nasceram nas Filipinas?,pt_BR
Welche Profisurfer wurden auf den Philippinen geboren?,de
¿Qué surfistas profesionales nacieron en las Filipinas?,es
Quali surfisti professionisti sono nati nelle Filippine?,it
Quels surfeurs professionels sont nés aux Philippines?,fr
Welke professionele surfers werden geboren op de Filipijnen?,nl
फिलीपींस पर कौन से पेशेवर सर्फर्स पैदा हुए थे?,hi_IN
What are the five boroughs of New York?,en
Quais são os cinco condados de New York?,pt_BR
پنج منطقه نیویورک کدام است؟,fa
Was sind die fünf Stadtteile von New York?,de
¿Cuáles son los cinco condados de Nueva York?,es
Quali sono i cinque quartieri di New York?,it
Donne-moi cinq quartiers de New York.,fr
Wat zijn de fijv wijken van New York?,nl
न्यूयॉर्क के पांच नगर क्या हैं?,hi_IN
Care sunt cele cinci cartiere din New York?,ro
Is Cola a beverage?,en
Cola é uma bebida?,pt_BR
Ist Cola ein Getränk?,de
¿La Coca Cola es una bebida?,es
La Cola è una bevanda?,it
Le Coca est-il une boisson?,fr
Is cola een drank?,nl
क्या कोला एक पेय है?,hi_IN
Cola este o băutură?,ro
When did princess Diana die?,en
Quando a princesa Diana morreu?,pt_BR
شاهزاده دیانا کی فوت کرد؟,fa
Wann ist Prinzessin Diana gestorben?,de
¿Cuándo murió la princesa Diana?,es
Quando è morta la principessa Diana?,it
Donne moi la date de décès de Princesse Diana.,fr
Wanneer is prinses Diana overleden?,nl
राजकुमारी डायना का निधन कब हुआ?,hi_IN
Când a murit prințesa Diana?,ro
Where in France is sparkling wine produced?,en
Onde é produzido o vinho espumante na França?,pt_BR
Wo in Frankreich wird Schaumwein hergestellt?,de
¿Dónde en Francia se produce el vino espumoso?,es
Dove si produce vino frizzante in Francia?,it
Où produit-on du vin mousseux en France?,fr
Waar in Frankrijk word mousserende wijn geproduceerd?,nl
फ्रांस में स्पार्कलिंग वाइन का उत्पादन कहाँ होता है?,hi_IN
Unde în Franța este produs vinul spumant?,ro
